STT,SrcIP,SrcPort,DstIP,DstPort,Proto,FlowDuration,FlowPktsPerSec,FlowBytesPerSec,FlowIATMean,PktLenMean,Label_unlabeled,Label
2719,192.168.50.6,61409,4.2.2.4,53,17,2653,496195,753863,2653,93,0,BENIGN
2720,172.16.0.5,833,192.168.50.4,13825,17,2821,295682,708968,2821,271,0,Portmap
2721,192.168.50.6,54827,74.208.236.171,80,6,2450,1286114,816326,2450,66,0,BENIGN
2722,192.168.50.6,61979,4.2.2.4,53,17,20479,136297,97661,20479,83,0,BENIGN
2723,172.16.0.5,648,192.168.50.4,49217,17,37554,22211,53256,37554,271,0,Portmap
2724,172.16.0.5,547,192.168.50.4,4198,17,3099,269158,645369,3099,271,0,Portmap
2725,192.168.50.6,55243,74.208.236.171,80,6,1761034266,0,0,135464174,123,0,BENIGN
2726,172.16.0.5,648,192.168.50.4,11460,17,3321,251165,602228,3321,271,0,Portmap
2727,192.168.50.8,57930,4.2.2.4,53,17,1721,116971,1162115,1721,86,0,BENIGN
2728,192.168.50.6,55046,74.208.236.171,80,6,2008,1569213,996015,2008,66,0,BENIGN
2729,172.16.0.5,648,192.168.50.4,33573,17,3115,267775,642054,3115,271,0,Portmap
2730,192.168.50.6,59990,8.8.8.8,53,17,5011,615887,399121,5011,81,0,BENIGN
2731,172.16.0.5,962,192.168.50.4,36389,17,3392,245908,589622,3392,271,0,Portmap
2732,172.16.0.5,648,192.168.50.4,6816,17,3116,267689,641848,3116,271,0,Portmap
2733,172.16.0.5,680,192.168.50.4,35342,17,3341,1231560,598623,3341,307,0,Portmap
2734,172.16.0.5,695,192.168.50.4,49359,17,2934,284294,681663,2934,271,0,Portmap
2735,172.16.0.5,736,192.168.50.4,23113,17,3072,1135685,651041,3072,253,0,Portmap
2736,172.16.0.5,648,192.168.50.4,32855,17,4937,168952,405104,4937,271,0,Portmap
2737,172.16.0.5,552,192.168.50.4,28532,17,3203,260418,624414,3203,271,0,Portmap
2738,172.16.0.5,763,192.168.50.4,44206,17,2798,884339,714796,2798,289,0,Portmap
2739,172.16.0.5,521,192.168.50.4,27566,17,2813,296523,710984,2813,271,0,Portmap
2740,172.16.0.5,52312,192.168.50.4,20289,6,173050510,21,23,57683503,60,0,Portmap
2741,172.16.0.5,713,192.168.50.4,60891,17,3276,254615,610500,3276,271,0,Portmap
2742,172.16.0.5,927,192.168.50.4,7915,17,3048,273661,656167,3048,271,0,Portmap
2743,172.16.0.5,617,192.168.50.4,1563,17,2332,357684,857632,2332,271,0,Portmap
2744,172.16.0.5,749,192.168.50.4,6089,17,3645,678842,548696,3645,289,0,Portmap
2745,192.168.50.8,59806,23.203.134.74,443,6,170146439068,0,0,566359534,115,0,BENIGN
2746,192.168.50.6,61227,4.2.2.4,53,17,2469,1130515,810044,2469,83,0,BENIGN
2747,172.16.0.5,648,192.168.50.4,53518,17,2834,1231060,705716,2834,253,0,Portmap
2748,192.168.50.6,55166,172.217.3.97,443,6,170442527546,0,0,2888856399,126,0,BENIGN
2749,172.16.0.5,648,192.168.50.4,59136,17,3105,268637,644122,3105,271,0,Portmap
2750,172.217.9.230,443,192.168.50.6,54975,6,542923346211,0,0,845674994,1094,0,BENIGN
2751,172.16.0.5,709,192.168.50.4,20558,17,4088,204041,489236,4088,271,0,Portmap
2752,52.85.89.197,443,192.168.50.8,59928,6,5047928563,0,0,336528570,650,0,BENIGN
2753,172.16.0.5,42885,192.168.50.4,23,6,45884,87958,43588,45884,60,0,Portmap
2754,172.16.0.5,578,192.168.50.4,9258,17,2817,296102,709975,2817,271,0,Portmap
2755,172.16.0.5,648,192.168.50.4,60676,17,1895,440169,1055408,1895,271,0,Portmap
2756,172.16.0.5,847,192.168.50.4,28812,17,2716,1284545,736377,2716,253,0,Portmap
2757,192.168.50.6,51611,8.8.8.8,53,17,6133,695594,326104,6133,73,0,BENIGN
2758,192.168.50.8,54491,4.2.2.4,53,17,2456,322167,814332,2456,82,0,BENIGN
2759,172.16.0.5,648,192.168.50.4,17968,17,2569,324686,778513,2569,271,0,Portmap
2760,172.16.0.5,993,192.168.50.4,51863,17,3009,277208,664672,3009,271,0,Portmap
2761,172.16.0.5,630,192.168.50.4,10975,17,41743,83578,47912,41743,253,0,Portmap
2762,192.168.50.8,59812,69.172.216.111,443,6,24936088761,0,0,712459678,580,0,BENIGN
2763,172.16.0.5,1015,192.168.50.4,38575,17,2504,988171,798722,2504,289,0,Portmap
2764,192.168.50.6,55480,4.2.2.4,53,17,5391,615174,370988,5391,94,0,BENIGN
2765,172.16.0.5,742,192.168.50.4,54926,17,3164,263628,632111,3164,271,0,Portmap
2766,172.16.0.5,911,192.168.50.4,32583,17,4413,560702,453206,4413,289,0,Portmap
2767,172.16.0.5,801,192.168.50.4,2372,17,2856,866380,700280,2856,289,0,Portmap
2768,172.16.0.5,592,192.168.50.4,3187,17,3898,213986,513083,3898,271,0,Portmap
2769,172.16.0.5,925,192.168.50.4,16727,17,36156,23070,55315,36156,271,0,Portmap
2770,172.16.0.5,840,192.168.50.4,54419,17,4349,191795,459875,4349,271,0,Portmap
2771,192.168.50.8,53717,4.2.2.4,53,17,22855,147940,87508,22855,79,0,BENIGN
2772,172.16.0.5,648,192.168.50.4,33105,17,3606,231314,554631,3606,271,0,Portmap
2773,172.16.0.5,648,192.168.50.4,33256,17,2290,364244,873362,2290,271,0,Portmap
2774,172.16.0.5,823,192.168.50.4,1660,17,3375,247146,592592,3375,271,0,Portmap
2775,173.194.204.109,465,192.168.50.9,49082,6,1581564528,0,0,33650309,222,0,BENIGN
2776,52.85.90.206,443,192.168.50.8,59604,6,90196396,4,12,6938184,525,0,UNKNOWN
2777,172.16.0.5,824,192.168.50.4,57873,17,4234,197005,472366,4234,271,0,Portmap
2778,192.168.50.6,51632,4.2.2.4,53,17,34779,71775,57505,34779,85,0,BENIGN
2779,192.168.50.6,63541,4.2.2.4,53,17,1851,746179,1080497,1851,78,0,BENIGN
2780,192.168.50.6,54826,74.208.236.171,80,6,1941,1623380,1030396,1941,66,0,BENIGN
2781,192.168.50.6,63970,4.2.2.4,53,17,5073,214115,394244,5073,80,0,BENIGN
2782,172.16.0.5,977,192.168.50.4,57672,17,3292,253378,607533,3292,271,0,Portmap
2783,192.168.50.8,55012,4.2.2.4,53,17,2733,697526,731796,2733,89,0,BENIGN
2784,172.16.0.5,920,192.168.50.4,43695,17,3379,246854,591891,3379,271,0,Portmap
2785,192.168.50.6,59049,4.2.2.4,53,17,15642,140730,127860,15642,87,0,BENIGN
2786,192.168.50.8,62624,4.2.2.4,53,17,4133,603986,483909,4133,85,0,BENIGN
2787,192.168.50.6,49276,4.2.2.4,53,17,2230,222545,896860,2230,84,0,BENIGN
2788,172.16.0.5,648,192.168.50.4,40594,17,2168,384742,922509,2168,271,0,Portmap
2789,192.168.50.8,59677,172.217.10.226,443,6,170238764937,0,0,3959041045,171,0,BENIGN
2790,172.16.0.5,648,192.168.50.4,27209,17,4447,187569,449741,4447,271,0,Portmap
2791,74.208.236.171,80,192.168.50.8,59625,6,5423108122,0,0,1807702707,63,0,BENIGN
2792,172.217.9.225,443,192.168.50.6,54964,6,170909500411,0,0,2826261887,262,0,BENIGN
2793,216.58.219.194,443,192.168.50.8,59783,6,171901755415,0,0,3820039009,283,0,BENIGN
2794,172.16.0.5,847,192.168.50.4,41046,17,4390,190004,455580,4390,271,0,Portmap
2795,172.16.0.5,598,192.168.50.4,49644,17,2972,280659,672947,2972,271,0,Portmap
2796,172.16.0.5,722,192.168.50.4,52929,17,3187,261725,627549,3187,271,0,Portmap
2797,172.16.0.5,972,192.168.50.4,57436,17,2996,278411,667556,2996,271,0,Portmap
2798,172.16.0.5,553,192.168.50.4,38179,17,3201,260581,624804,3201,271,0,Portmap
2799,172.16.0.5,924,192.168.50.4,16007,17,2863,291344,698567,2863,271,0,Portmap
2800,172.16.0.5,559,192.168.50.4,19378,17,2989,279063,669120,2989,271,0,Portmap
2801,192.168.50.6,53733,4.2.2.4,53,17,2950,568184,677966,2950,76,0,BENIGN
2802,172.16.0.5,877,192.168.50.4,56006,17,3104,1123977,644329,3104,253,0,Portmap
2803,192.168.50.6,57436,4.2.2.4,53,17,2525,1105442,792079,2525,83,0,BENIGN
2804,172.16.0.5,926,192.168.50.4,12132,17,2216,376408,902527,2216,271,0,Portmap
2805,192.168.50.8,60948,4.2.2.4,53,17,2943,1227106,679578,2943,92,0,BENIGN
2806,172.16.0.5,648,192.168.50.4,49166,17,2566,325066,779423,2566,271,0,Portmap
2807,172.16.0.5,648,192.168.50.4,13576,17,2587,1348599,773096,2587,253,0,Portmap
2808,107.178.246.49,443,192.168.50.9,43218,6,170707791770,0,0,318756805,300,0,BENIGN
2809,192.168.50.6,55025,74.208.236.171,80,6,185187360,12,7,20576373,154,0,BENIGN
2810,192.168.50.9,33354,74.119.119.84,443,6,20520559577,0,0,707605502,230,0,BENIGN
2811,192.168.50.8,59470,4.2.2.4,53,17,1619251300727,0,0,3688347701,74,0,BENIGN
2812,172.16.0.5,998,192.168.50.4,46514,17,44772,18630,44670,44772,271,0,Portmap
2813,192.168.50.8,59594,173.194.208.109,465,6,1643309676,0,2,44413775,129,0,BENIGN
2814,192.168.50.6,52966,4.2.2.4,53,17,2838,174868,704721,2838,84,0,BENIGN
2815,172.16.0.5,881,192.168.50.4,29161,17,2504,333115,798722,2504,271,0,Portmap
2816,192.168.50.6,54576,4.2.2.4,53,17,2045,1220672,977995,2045,85,0,BENIGN
2817,192.168.50.6,63565,4.2.2.4,53,17,3743,588113,534330,3743,87,0,BENIGN
2818,192.168.50.8,59819,192.168.10.50,21,6,9015620987,0,0,1803124197,64,0,BENIGN
2819,192.168.50.6,51130,224.0.0.252,5355,17,418049149,4,4,83609829,64,0,BENIGN
2820,172.16.0.5,787,192.168.50.4,37378,17,2156,386883,927643,2156,271,0,Portmap
2821,192.168.50.6,65437,4.2.2.4,53,17,2629,637559,760745,2629,76,0,BENIGN
2822,172.16.0.5,516,192.168.50.4,52132,17,2987,279250,669568,2987,271,0,Portmap
2823,172.16.0.5,652,192.168.50.4,25000,17,2360,1478316,847457,2360,253,0,Portmap
2824,192.168.50.8,59792,74.208.236.171,80,6,8907,353764,224542,8907,66,0,BENIGN
2825,192.168.50.6,54873,172.217.12.163,443,6,2634,1196272,759301,2634,66,0,BENIGN
2826,172.16.0.5,648,192.168.50.4,53504,17,2195,1589442,911161,2195,253,0,Portmap
2827,192.168.50.6,58153,4.2.2.4,53,17,2512,707324,796178,2512,119,0,BENIGN
2828,172.16.0.5,865,192.168.50.4,34209,17,41730,19988,47927,41730,271,0,Portmap
2829,172.16.0.5,683,192.168.50.4,35118,17,3316,251544,603136,3316,271,0,Portmap
2830,192.168.50.6,55265,4.2.2.4,53,17,2730,698293,732600,2730,89,0,BENIGN
2831,172.16.0.5,648,192.168.50.4,10505,17,17369,48023,115147,17369,271,0,Portmap
2832,172.16.0.5,749,192.168.50.4,45382,17,2166,385097,923361,2166,271,0,Portmap
2833,172.16.0.5,765,192.168.50.4,38060,17,3049,273571,655952,3049,271,0,Portmap
2834,172.16.0.5,648,192.168.50.4,49565,17,3606,231314,554631,3606,271,0,Portmap
2835,172.16.0.5,632,192.168.50.4,63481,17,3140,265643,636942,3140,271,0,Portmap
2836,172.16.0.5,870,192.168.50.4,48326,17,2409,346251,830220,2409,271,0,Portmap
2837,172.16.0.5,648,192.168.50.4,52874,17,4275,195115,467836,4275,271,0,Portmap
2838,8.43.72.21,443,192.168.50.9,33658,6,115645700732,0,0,1584187681,462,0,BENIGN
2839,74.208.236.171,80,192.168.50.6,55116,6,1571996225,0,1,87333123,876,0,BENIGN
2840,192.168.50.6,56024,4.2.2.4,53,17,2032,244230,984251,2032,84,0,BENIGN
2841,172.16.0.5,648,192.168.50.4,10372,17,3143,265389,636334,3143,271,0,Portmap
2842,192.168.50.6,50651,8.8.8.8,53,17,3339,835951,598981,3339,83,0,BENIGN
2843,192.168.50.6,51348,4.2.2.4,53,17,2106,1745557,949667,2106,77,0,BENIGN
2844,192.168.50.8,54849,4.2.2.4,53,17,2116,95136,945179,2116,86,0,BENIGN
2845,172.16.0.5,648,192.168.50.4,45557,17,4466,186771,447828,4466,271,0,Portmap
2846,172.16.0.5,544,192.168.50.4,36742,17,2925,285169,683760,2925,271,0,Portmap
2847,172.16.0.5,930,192.168.50.4,11117,17,3039,274472,658111,3039,271,0,Portmap
2848,172.16.0.5,993,192.168.50.4,50809,17,3190,261479,626959,3190,271,0,Portmap
2849,192.168.50.8,50205,4.2.2.4,53,17,2300,87525,869565,2300,86,0,BENIGN
2850,172.16.0.5,823,192.168.50.4,12768,17,44423,18776,45021,44423,271,0,Portmap
2851,172.16.0.5,648,192.168.50.4,64572,17,3375,1033726,592592,3375,253,0,Portmap
2852,74.208.236.171,80,192.168.50.8,59619,6,1513058977,1,1,79634683,911,0,BENIGN
2853,172.16.0.5,648,192.168.50.4,14526,17,3398,1026729,588581,3398,253,0,Portmap
2854,192.168.50.6,57821,4.2.2.4,53,17,2406,819248,831255,2406,74,0,BENIGN
2855,172.16.0.5,648,192.168.50.4,45680,17,3086,473084,648088,3086,325,0,Portmap
2856,172.16.0.5,583,192.168.50.4,64337,17,3400,1210189,588235,3400,307,0,Portmap
2857,172.16.0.5,603,192.168.50.4,31875,17,4196,198789,476644,4196,271,0,Portmap
2858,172.16.0.5,648,192.168.50.4,14752,17,4361,191268,458610,4361,271,0,Portmap
2859,172.16.0.5,648,192.168.50.4,45689,17,7957,104828,251351,7957,271,0,Portmap
2860,192.168.50.8,58367,4.2.2.4,53,17,2301,343869,869187,2301,82,0,BENIGN
2861,172.16.0.5,960,192.168.50.4,11321,17,2925,285169,683760,2925,271,0,Portmap
2862,192.168.50.6,55042,4.2.2.4,53,17,3113,1370407,642467,3113,73,0,BENIGN
2863,192.168.50.8,54844,4.2.2.4,53,17,4818,518114,415110,4818,85,0,BENIGN
2864,172.16.0.5,648,192.168.50.4,34167,17,4660,178995,429184,4660,271,0,Portmap
2865,172.16.0.5,772,192.168.50.4,5706,17,3385,246416,590841,3385,271,0,Portmap
2866,192.168.50.8,63990,4.2.2.4,53,17,2029,99215,985707,2029,86,0,BENIGN
2867,172.16.0.5,740,192.168.50.4,7293,17,3278,254460,610128,3278,271,0,Portmap
2868,172.16.0.5,618,192.168.50.4,32813,17,2705,914743,739371,2705,289,0,Portmap
2869,172.16.0.5,746,192.168.50.4,11854,17,2633,316794,759589,2633,271,0,Portmap
2870,172.16.0.5,887,192.168.50.4,30564,17,37794,22070,52918,37794,271,0,Portmap
2871,172.16.0.5,669,192.168.50.4,48941,17,3021,276107,662032,3021,271,0,Portmap
2872,192.168.50.6,54946,74.208.236.171,80,6,5352832612,0,0,764690373,61,0,BENIGN
2873,192.168.50.8,59788,52.85.90.206,443,6,128838428,6,21,6780969,145,0,BENIGN
2874,192.168.50.8,64440,4.2.2.4,53,17,2600,1300452,769230,2600,79,0,BENIGN
2875,172.16.0.5,521,192.168.50.4,7847,17,44106,79100,45345,44106,253,0,Portmap
2876,172.16.0.5,563,192.168.50.4,22825,17,1991,418945,1004520,1991,271,0,Portmap
2877,192.168.50.9,50482,72.21.91.29,80,6,115592332053,0,0,3502797941,92,0,BENIGN
2878,172.16.0.5,648,192.168.50.4,51598,17,3156,264296,633713,3156,271,0,Portmap
2879,172.16.0.5,625,192.168.50.4,57483,17,3041,274291,657678,3041,271,0,Portmap
2880,172.16.0.5,648,192.168.50.4,65043,17,3054,273124,654878,3054,271,0,Portmap
2881,172.16.0.5,31151,192.168.50.4,22,6,12666347940,0,0,469123997,164,0,Portmap
2882,172.16.0.5,49463,192.168.50.4,43389,6,154151329,24,25,51383776,60,0,Portmap
2883,192.168.50.6,54871,172.217.9.230,443,6,203308722,17,13,10700459,141,0,BENIGN
2884,172.16.0.5,582,192.168.50.4,34809,17,4802,173702,416493,4802,271,0,Portmap
2885,172.16.0.5,648,192.168.50.4,22639,17,3064,272232,652741,3064,271,0,Portmap
2886,172.16.0.5,522,192.168.50.4,3398,17,3252,256494,615006,3252,271,0,Portmap
2887,192.168.50.6,51248,4.2.2.4,53,17,3483,801390,574217,3483,83,0,BENIGN
2888,172.16.0.5,648,192.168.50.4,27305,17,2913,286344,686577,2913,271,0,Portmap
2889,172.16.0.5,736,192.168.50.4,41149,17,2358,353740,848176,2358,271,0,Portmap
2890,172.16.0.5,568,192.168.50.4,20393,17,3222,258882,620732,3222,271,0,Portmap
2891,192.168.50.6,61703,4.2.2.4,53,17,4461,625698,448329,4461,83,0,BENIGN
2892,192.168.50.6,137,192.168.50.255,137,17,1808305625377,0,0,3271165027,92,0,BENIGN
2893,192.168.50.8,60607,8.8.8.8,53,17,4534,434740,441111,4534,74,0,BENIGN
2894,172.16.0.5,648,192.168.50.4,29610,17,43713,19081,45752,43713,271,0,Portmap
2895,172.16.0.5,770,192.168.50.4,29493,17,3447,1012134,580214,3447,253,0,Portmap
2896,172.16.0.5,995,192.168.50.4,64206,17,3268,255238,611995,3268,271,0,Portmap
2897,192.168.50.6,49281,4.2.2.4,53,17,4027,489474,496647,4027,74,0,BENIGN
2898,172.16.0.5,944,192.168.50.4,26483,17,3426,243467,583771,3426,271,0,Portmap
2899,172.16.0.5,889,192.168.50.4,51907,17,2948,282944,678426,2948,271,0,Portmap
2900,172.16.0.5,730,192.168.50.4,43239,17,3384,246489,591016,3384,271,0,Portmap
2901,172.16.0.5,648,192.168.50.4,21429,17,2226,374717,898472,2226,271,0,Portmap
2902,172.217.10.42,443,192.168.50.6,55187,6,141668610,5,21,9444574,407,0,UNKNOWN
2903,192.168.50.8,59704,23.203.134.74,443,6,24206660855,0,0,1423921226,153,0,BENIGN
2904,192.168.50.6,64634,4.2.2.4,53,17,19664,10237,101708,19664,86,0,BENIGN
2905,192.168.50.6,55130,74.208.236.171,80,6,2235,1409834,894854,2235,66,0,BENIGN
2906,172.16.0.5,537,192.168.50.4,55527,17,2987,279250,669568,2987,271,0,Portmap
2907,172.16.0.5,943,192.168.50.4,54831,17,2976,831445,672043,2976,289,0,Portmap
2908,172.16.0.5,569,192.168.50.4,29609,17,3013,1157924,663790,3013,253,0,Portmap
2909,192.168.50.6,58504,8.8.8.8,53,17,4245,472790,471142,4245,132,0,BENIGN
2910,192.168.50.6,55175,74.208.236.171,80,6,15489187007,0,0,815220368,100,0,BENIGN
2911,172.16.0.5,648,192.168.50.4,45455,17,3228,1080801,619578,3228,253,0,Portmap
2912,172.16.0.5,863,192.168.50.4,5303,17,3308,252152,604594,3308,271,0,Portmap
2913,172.16.0.5,812,192.168.50.4,25998,17,3070,805987,651465,3070,289,0,Portmap
2914,172.16.0.5,648,192.168.50.4,7296,17,3225,258642,620155,3225,271,0,Portmap
2915,172.16.0.5,519,192.168.50.4,40164,17,3687,226232,542446,3687,271,0,Portmap
2916,172.16.0.5,648,192.168.50.4,64565,17,4139,201527,483208,4139,271,0,Portmap
2917,192.168.50.8,51689,4.2.2.4,53,17,2347,1817673,852151,2347,73,0,BENIGN
2918,216.58.219.194,80,192.168.50.8,59781,6,5792071368,0,0,1930690456,63,0,BENIGN
2919,172.16.0.5,648,192.168.50.4,5972,17,2911,286540,687049,2911,271,0,Portmap
2920,172.16.0.5,805,192.168.50.4,28239,17,34881,23913,57337,34881,271,0,Portmap
2921,192.168.50.8,53739,4.2.2.4,53,17,2625,413794,761904,2625,80,0,BENIGN
2922,172.16.0.5,774,192.168.50.4,39757,17,45955,53843,43520,45955,289,0,Portmap
2923,172.16.0.5,886,192.168.50.4,23535,17,37934,21988,52723,37934,271,0,Portmap
2924,172.16.0.5,609,192.168.50.4,55818,17,2053,406293,974184,2053,271,0,Portmap
2925,172.16.0.5,833,192.168.50.4,39969,17,3700,225438,540540,3700,271,0,Portmap
2926,172.16.0.5,907,192.168.50.4,6135,17,1942,429516,1029866,1942,271,0,Portmap
2927,172.16.0.5,740,192.168.50.4,16928,17,2045,1209966,977995,2045,289,0,Portmap
2928,192.168.50.6,61968,4.2.2.4,53,17,2842,832770,703729,2842,115,0,BENIGN
2929,172.16.0.5,648,192.168.50.4,64668,17,3534,236027,565930,3534,271,0,Portmap
2930,192.168.50.8,65156,4.2.2.4,53,17,2951,1045818,677736,2951,81,0,BENIGN
2931,192.168.50.6,54942,104.27.180.86,80,6,5319130566,0,0,759875795,61,0,BENIGN
2932,172.16.0.5,648,192.168.50.4,30783,17,2892,288423,691562,2892,271,0,Portmap
2933,172.16.0.5,648,192.168.50.4,19766,17,2500,989752,800000,2500,289,0,Portmap
2934,172.16.0.5,648,192.168.50.4,30863,17,3016,276565,663129,3016,271,0,Portmap
2935,68.67.179.11,443,192.168.50.9,39422,6,10235625728,0,0,341187524,541,0,BENIGN
2936,192.168.50.6,51765,4.2.2.4,53,17,2930,572063,682593,2930,76,0,BENIGN
2937,172.16.0.5,677,192.168.50.4,37133,17,2857,291956,700035,2857,271,0,Portmap
2938,172.16.0.5,547,192.168.50.4,44498,17,3367,247734,594000,3367,271,0,Portmap
2939,172.16.0.5,908,192.168.50.4,4201,17,4557,183041,438885,4557,271,0,Portmap
2940,172.16.0.5,648,192.168.50.4,63348,17,2482,336067,805801,2482,271,0,Portmap
2941,192.168.50.6,54950,74.208.236.171,80,6,2274,1385655,879507,2274,66,0,BENIGN
2942,172.16.0.5,602,192.168.50.4,48660,17,79344,10512,25206,79344,271,0,Portmap
2943,172.16.0.5,599,192.168.50.4,57794,17,4466,186771,447828,4466,271,0,Portmap
2944,172.16.0.5,854,192.168.50.4,64678,17,2587,322427,773096,2587,271,0,Portmap
2945,172.16.0.5,648,192.168.50.4,5074,17,2266,1815818,882612,2266,307,0,Portmap
2946,172.217.11.10,443,192.168.50.8,59674,6,142174866,5,21,9478324,407,0,UNKNOWN
2947,172.16.0.5,1000,192.168.50.4,55186,17,2220,375730,900900,2220,271,0,Portmap
2948,172.16.0.5,866,192.168.50.4,54428,17,2323,1065166,860955,2323,289,0,Portmap
2949,172.16.0.5,688,192.168.50.4,46547,17,2766,1261325,723065,2766,253,0,Portmap
2950,172.16.0.5,910,192.168.50.4,53479,17,3360,248250,595238,3360,271,0,Portmap
2951,172.16.0.5,570,192.168.50.4,11641,17,2176,383327,919117,2176,271,0,Portmap
2952,172.16.0.5,934,192.168.50.4,32343,17,2970,280848,673400,2970,271,0,Portmap
2953,172.16.0.5,648,192.168.50.4,50564,17,2820,295787,709219,2820,271,0,Portmap
2954,172.16.0.5,648,192.168.50.4,44299,17,2885,289123,693240,2885,271,0,Portmap
2955,172.16.0.5,541,192.168.50.4,45461,17,2181,382448,917010,2181,271,0,Portmap
2956,192.168.50.8,51426,4.2.2.4,53,17,2260,480623,884955,2260,80,0,BENIGN
2957,172.16.0.5,648,192.168.50.4,53969,17,2884,1209717,693481,2884,253,0,Portmap
2958,172.16.0.5,737,192.168.50.4,24582,17,2818,295997,709723,2818,271,0,Portmap
2959,172.16.0.5,747,192.168.50.4,17452,17,2284,365201,875656,2284,271,0,Portmap
2960,172.16.0.5,648,192.168.50.4,10178,17,3114,794599,642260,3114,289,0,Portmap
2961,172.16.0.5,844,192.168.50.4,23954,17,3389,1214117,590144,3389,307,0,Portmap
2962,172.16.0.5,647,192.168.50.4,7796,17,47099,17709,42463,47099,271,0,Portmap
2963,172.16.0.5,656,192.168.50.4,46950,17,3446,242054,580383,3446,271,0,Portmap
2964,172.16.0.5,648,192.168.50.4,12165,17,3355,248620,596125,3355,271,0,Portmap
2965,172.16.0.5,816,192.168.50.4,15460,17,1979,421485,1010611,1979,271,0,Portmap
2966,192.168.50.6,50872,8.8.8.8,53,17,6882,129598,290613,6882,125,0,BENIGN
2967,172.16.0.5,866,192.168.50.4,30889,17,3257,256100,614062,3257,271,0,Portmap
2968,172.16.0.5,936,192.168.50.4,49469,17,3158,264129,633312,3158,271,0,Portmap
2969,172.16.0.5,648,192.168.50.4,30080,17,2216,376408,902527,2216,271,0,Portmap
2970,192.168.50.6,57761,8.8.8.8,53,17,3560,1198336,561797,3560,73,0,BENIGN
2971,172.16.0.5,718,192.168.50.4,9468,17,3160,783032,632911,3160,289,0,Portmap
2972,172.16.0.5,877,192.168.50.4,65185,17,3139,265728,637145,3139,271,0,Portmap
2973,172.16.0.5,860,192.168.50.4,13818,17,2212,1118617,904159,2212,289,0,Portmap
2974,192.168.50.8,61172,4.2.2.4,53,17,2444,806510,818330,2444,74,0,BENIGN
2975,192.168.50.6,63203,4.2.2.4,53,17,2570,691361,778210,2570,119,0,BENIGN
2976,172.16.0.5,841,192.168.50.4,53657,17,2998,278225,667111,2998,271,0,Portmap
2977,192.168.50.8,59609,172.217.3.100,443,6,170542831497,0,0,4159581256,155,0,BENIGN
2978,172.16.0.5,623,192.168.50.4,11164,17,4243,196587,471364,4243,271,0,Portmap
2979,172.16.0.5,636,192.168.50.4,20971,17,2763,301889,723850,2763,271,0,Portmap
2980,192.168.50.6,56984,4.2.2.4,53,17,2291,1218351,872981,2291,83,0,BENIGN
2981,172.16.0.5,648,192.168.50.4,1676,17,3201,1089917,624804,3201,253,0,Portmap
2982,172.16.0.5,837,192.168.50.4,62127,17,51132,16313,39114,51132,271,0,Portmap
2983,172.16.0.5,518,192.168.50.4,27128,17,2944,840483,679347,2944,289,0,Portmap
2984,192.168.50.6,60965,4.2.2.4,53,17,4248,464009,470809,4248,74,0,BENIGN
2985,172.16.0.5,538,192.168.50.4,50547,17,2770,301126,722021,2770,271,0,Portmap
2986,172.16.0.5,938,192.168.50.4,23240,17,3506,237912,570450,3506,271,0,Portmap
2987,172.16.0.5,648,192.168.50.4,2097,17,2062,404520,969932,2062,271,0,Portmap
2988,74.208.236.171,80,192.168.50.8,59857,6,507239971,0,1,24154284,960,0,BENIGN
2989,192.168.50.8,58059,4.2.2.4,53,17,7556,113289,264690,7556,67,0,BENIGN
2990,192.168.50.6,60928,4.2.2.4,53,17,2212,1661909,904159,2212,77,0,BENIGN
2991,172.16.0.5,540,192.168.50.4,23743,17,42285,58516,47298,42285,289,0,Portmap
2992,23.192.125.97,80,192.168.50.6,55107,6,115646428170,0,0,3987807867,122,0,BENIGN
2993,172.16.0.5,648,192.168.50.4,58877,17,3347,249214,597550,3347,271,0,Portmap
